./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-08_S745_R1_72,35430,33492,94.53,63.93,15.72,1025,335,4,509,1451,1723,24,729,187,1431,611,26,1801,22,16,248,41,186,1694,361,462,200,138,1267,64,1713,324,68,140,1149,268,732,687,28,4,1174,422,66,107,569,400,1215,557,271,454,411,138,618,485,1486,604,182,4,35,640,1115,684,291,1559,337,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-10_S578_R1_72,25565,23659,92.54,75.41,0.23,1600,54,1,228,380,1279,8,215,163,1576,228,8,709,3,1,0,10,18,3164,43,71,166,16,688,24,2158,48,50,35,142,47,530,572,9,1,1244,269,25,0,308,132,829,126,143,218,153,1,181,410,592,346,45,7,9,1930,514,544,104,1208,76,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-F-25_S611_R1_72,31122,29168,93.72,57.38,9.74,1696,66,1,324,653,1904,10,431,86,1956,36,5,1625,7,2,118,10,23,3060,50,124,181,27,429,6,2598,102,24,37,336,64,760,797,3,0,1607,406,0,0,531,220,1146,238,69,372,215,44,240,474,903,526,88,11,9,1356,866,643,195,1295,163,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-85_S753_R1_72,37255,35210,94.51,88.52,0.34,1385,152,1,423,1163,2339,18,687,126,1773,1007,10,1819,16,6,378,36,46,2271,143,421,179,63,1255,16,2197,199,61,89,666,204,958,900,8,2,1515,548,0,41,658,296,1482,441,154,656,298,1,559,142,1063,558,163,19,33,1064,1161,929,327,1837,248,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-F-18_S634_R1_72,33752,32303,95.71,81.97,1.03,1601,124,2,311,911,2301,16,509,86,1717,669,11,2282,8,4,31,23,24,2637,77,126,126,44,1120,30,2428,189,32,49,486,85,568,883,8,2,1456,384,0,23,424,269,1300,320,253,489,284,1,355,377,1293,646,100,11,12,1202,949,703,185,1507,240,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-F-09_S785_R1_72,34239,32532,95.01,93.44,0.95,796,419,12,432,1430,1514,101,712,82,1045,1350,96,1467,36,43,213,51,677,1429,857,511,133,539,3,97,1320,536,54,411,1307,517,627,549,89,36,1112,406,246,335,332,429,1058,627,288,665,378,0,666,410,1349,591,299,46,124,274,919,424,401,1195,467,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-56_S642_R1_72,30646,28476,92.92,78.69,1.46,1423,105,1,266,703,1899,13,520,0,1801,456,12,1996,16,5,0,17,32,2482,66,122,137,36,558,16,2181,114,53,54,276,80,748,753,7,3,1372,369,32,17,623,251,1294,228,200,436,286,0,338,398,649,361,100,2,9,1152,814,734,164,1529,167,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-F-38_S600_R1_72,23996,22934,95.57,80.33,0.05,1039,100,1,258,707,1506,7,434,121,1298,87,4,1116,6,6,637,16,34,1570,37,211,140,33,539,2,1483,96,23,46,431,84,648,627,3,1,1101,296,25,0,459,239,966,221,104,405,291,1,374,418,987,103,74,2,15,803,718,380,179,1229,193,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-F-15_S754_R1_72,27683,25674,92.74,77.05,2.24,1298,95,2,233,629,1295,2,423,183,1669,781,2,1124,15,5,0,11,12,2218,61,230,101,28,491,17,2033,98,54,37,282,62,685,651,4,1,1305,447,0,12,421,206,1072,208,7,348,242,481,320,356,999,118,73,6,10,995,751,750,188,1345,182,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-31_S604_R1_72,31066,29350,94.48,70.49,1.00,2049,55,0,183,363,1794,5,272,0,2007,283,3,965,8,4,359,8,9,4869,25,170,79,12,0,10,3410,69,26,16,165,37,585,573,2,1,1387,333,0,7,436,138,1076,110,50,270,156,0,222,447,682,402,43,2,9,2583,703,739,136,918,85,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-F-63_S800_R1_72,30297,28407,93.76,78.69,4.03,1660,100,2,316,595,1941,12,458,238,1708,32,4,1248,9,5,415,1,31,2583,59,18,173,19,557,41,2302,102,53,46,257,67,804,735,4,2,1504,458,29,0,601,242,1294,240,181,230,275,1,374,471,1039,395,93,10,13,1343,905,32,200,1728,152,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-F-22_S491_R1_72,31741,29938,94.32,80.33,1.02,1742,82,1,323,542,2201,9,439,0,2051,1,4,1959,10,1,358,20,22,2850,60,85,219,26,546,27,2651,81,51,41,261,65,818,802,7,3,1584,454,46,19,672,216,1249,204,94,358,255,480,139,367,959,359,88,8,15,1394,834,28,191,1419,148,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-80_S597_R1_72,20854,19887,95.36,73.77,1.61,1148,45,1,115,478,1213,6,261,35,947,32,0,0,2,2,538,10,13,2089,57,186,43,17,613,4,1943,41,9,30,313,50,549,592,4,1,1119,227,9,16,346,133,878,179,138,308,107,103,256,195,814,267,65,5,11,910,641,572,123,946,132,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-F-08_S576_R1_72,31197,28863,92.52,68.85,6.75,1607,103,2,442,697,1769,12,468,209,1637,0,6,1500,8,2,2,16,31,2409,85,284,72,39,622,22,2263,123,42,51,276,84,941,824,4,0,1559,417,60,21,927,348,1355,232,199,454,330,0,413,474,2,424,106,7,5,1161,923,840,136,1675,143,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-U-57_S488_R1_72,30429,28957,95.16,80.33,0.39,1968,87,0,323,568,2020,6,435,200,1937,821,5,0,5,2,939,21,28,2754,71,207,232,31,2,32,2570,94,51,29,267,61,788,770,3,2,1635,441,24,20,661,189,1276,182,191,341,296,278,154,635,460,360,95,12,10,1709,828,37,184,1440,170,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-24_S639_R1_72,32769,30901,94.30,83.61,0.31,2056,70,2,278,396,1564,15,484,99,2237,277,5,894,3,5,414,10,24,3799,49,186,225,22,1,33,2942,76,34,37,225,43,666,766,3,3,1569,411,45,13,554,181,1147,182,92,311,217,225,277,646,404,466,80,4,10,2579,643,1080,137,1552,133,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-F-47_S783_R1_72,23279,22156,95.18,80.33,0.63,842,148,1,342,843,1420,9,509,79,1160,1,7,1412,5,6,614,14,42,1455,160,295,101,56,538,13,1300,186,26,62,452,151,613,569,10,4,949,321,0,21,396,215,946,277,123,437,247,1,381,293,723,406,104,6,26,525,730,28,228,1104,224,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-55_S630_R1_72,25319,22939,90.60,78.69,0.15,1291,56,2,229,642,2027,3,432,35,1415,37,5,0,5,3,608,17,17,2347,74,222,45,33,386,23,896,105,17,32,427,80,617,722,5,0,1296,326,30,0,373,172,1055,205,68,331,146,114,312,218,929,547,78,5,6,1075,855,229,122,1423,169,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-F-30_S563_R1_72,28526,25645,89.90,77.05,4.17,1548,57,2,276,560,507,9,394,58,1798,851,3,1813,10,2,343,19,18,2728,49,209,160,22,439,0,1350,70,30,37,244,68,631,669,3,5,1358,362,38,9,577,157,1119,152,153,316,220,1,265,500,473,298,62,9,7,1230,796,629,167,1666,99,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-40_S677_R1_72,32784,31256,95.34,83.61,0.09,1333,166,2,422,867,1950,28,518,269,1584,0,9,1852,18,16,738,19,57,2094,129,334,131,62,1056,2,2015,205,49,51,519,119,739,688,13,3,1471,394,0,0,593,355,1185,347,299,506,390,2,418,134,1271,657,124,9,13,964,936,1021,230,1648,232,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-48_S621_R1_72,28027,26467,94.43,78.69,0.70,1641,66,1,266,493,1774,8,423,2,1329,344,7,1059,5,8,377,11,25,2804,66,167,166,21,890,25,2543,85,35,22,248,44,677,712,3,0,1268,354,13,27,584,148,1127,166,134,339,242,2,122,329,447,257,71,0,7,1483,683,738,150,1309,120,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-F-21_S719_R1_72,39274,37390,95.20,81.97,0.51,2216,124,1,567,797,2837,27,641,0,2018,1241,10,0,20,8,1234,27,33,3605,86,382,359,49,788,19,3175,138,73,55,503,96,1125,1105,6,2,2071,670,46,28,1004,325,1762,307,129,615,368,1,547,549,0,168,125,11,10,1662,1357,50,254,1739,225,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-U-18_S530_R1_72,28787,27094,94.12,80.33,1.53,1529,82,2,248,582,1879,11,465,194,1604,739,3,1129,14,5,370,19,29,2586,54,215,171,25,441,20,2353,101,28,40,306,84,740,664,8,0,1480,362,22,0,752,178,1152,170,89,336,249,195,139,536,921,102,64,2,9,1220,773,15,92,1365,131,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-F-17_S545_R1_72,31901,27325,85.66,60.66,0.11,2175,149,1,1,846,2779,0,1,2,1833,93,9,0,1,9,0,26,17,2355,128,326,372,40,1530,35,3171,179,62,49,357,105,1,1022,4,4,1747,0,5,1,846,303,3,268,4,386,0,2,477,398,2,0,93,0,13,1619,1213,31,258,1788,186,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-U-20_S554_R1_72,31282,29450,94.14,78.69,1.13,2164,76,2,350,464,1375,8,364,119,1613,374,4,1072,6,3,485,13,23,3880,42,227,132,27,899,16,2915,81,36,39,179,63,881,805,5,3,1480,451,0,11,814,195,1341,176,71,345,242,1,320,97,1,310,84,10,8,2121,814,14,180,1511,108,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-04_S709_R1_72,32705,30569,93.47,78.69,2.00,2063,111,6,362,668,1988,12,512,140,2375,23,10,0,21,11,562,23,40,3426,34,234,300,35,1196,62,2698,108,77,44,270,67,576,847,6,3,1607,384,32,22,828,235,1435,210,218,380,351,3,358,500,1,407,70,6,9,1737,838,74,216,1568,170,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-52_S714_R1_72,32355,30024,92.80,78.69,1.06,1662,109,1,465,699,2268,0,501,119,1825,592,5,0,12,8,11,15,34,2583,92,320,274,35,586,19,2413,153,57,44,449,95,923,762,2,3,1520,503,33,34,577,297,1410,266,122,248,313,0,206,466,1144,166,118,7,18,1271,1018,1059,243,1680,169,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-05_S721_R1_72,42438,40133,94.57,88.52,2.23,1117,544,17,832,1722,2046,36,905,364,1385,1713,26,1780,13,24,435,83,381,1799,725,766,126,344,1433,145,1794,513,90,322,1470,520,778,846,41,8,1226,501,96,90,740,605,1357,892,337,745,541,1,884,538,10,798,368,9,49,643,1282,618,561,1550,549,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-U-54_S547_R1_72,27835,26553,95.39,78.69,0.86,1687,53,1,324,475,2074,11,367,136,1354,777,5,4,8,5,461,6,18,3004,44,217,118,25,384,10,2669,84,27,29,292,62,728,720,2,2,1476,360,16,17,417,207,1171,177,64,346,239,1,282,331,403,283,73,6,12,1344,850,607,159,1391,138,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-57_S654_R1_72,29045,27031,93.07,77.05,0.60,1702,78,0,254,534,2037,8,461,44,1744,765,4,1,12,2,0,23,24,3212,58,223,118,31,867,15,2735,99,21,40,300,73,738,798,7,1,1662,388,56,29,362,201,1329,185,85,383,188,2,350,59,463,320,89,4,6,1550,830,4,86,1231,140,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-06_S733_R1_72,38484,36483,94.80,93.44,1.94,788,535,46,744,1360,1599,120,758,169,1182,1559,121,1561,40,62,338,126,881,1346,1056,832,106,661,1207,169,1406,651,75,375,1324,594,670,590,127,33,966,463,176,128,563,556,1084,786,402,878,520,0,743,426,10,676,396,46,182,400,978,504,524,1292,573,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-42_S701_R1_72,36422,34658,95.16,83.61,0.17,2943,81,0,383,469,2290,16,453,113,1909,27,9,1229,7,5,1213,16,12,5449,39,157,191,25,470,17,3291,115,42,49,254,74,997,944,5,3,1917,617,67,18,812,225,1356,256,3,387,228,268,342,420,437,632,110,1,15,47,940,760,197,1171,135,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-F-52_S795_R1_72,32261,30103,93.31,78.69,0.66,1303,199,6,372,1382,1822,13,618,1,1635,1,15,1,5,10,1,44,69,2117,210,426,180,78,1235,22,1968,247,46,75,810,194,822,746,18,1,1347,487,34,0,494,405,1394,443,326,654,328,1,497,415,1453,533,51,6,31,733,1067,474,305,1626,307,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-F-33_S647_R1_72,31840,29908,93.93,83.61,0.15,2036,65,0,262,411,1688,8,373,98,2321,55,3,988,11,5,382,23,13,3809,45,190,181,11,810,29,3114,53,43,39,217,60,703,640,2,4,1352,348,38,28,642,201,1183,160,77,306,241,1,244,599,437,274,67,5,9,2049,728,697,142,1292,96,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-F-40_S794_R1_72,32257,29911,92.73,80.33,2.06,1791,81,1,341,656,1672,19,540,0,2039,57,8,1323,9,3,2,28,21,2948,73,248,181,21,2,19,2627,107,54,48,207,97,809,878,4,4,1547,257,60,52,774,261,1315,236,112,220,283,264,375,409,1099,346,90,11,14,1336,941,952,202,1664,173,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-79_S681_R1_72,31979,30198,94.43,78.69,0.59,1821,77,1,342,533,1523,9,478,182,2081,38,4,1344,6,3,401,9,17,2785,48,262,153,31,439,31,2693,140,41,47,325,91,939,971,6,3,1901,511,27,0,505,247,1290,232,231,232,267,0,187,713,514,428,122,12,20,1465,1014,710,227,1286,183,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-F-06_S556_R1_72,26219,24218,92.37,78.69,0.07,1867,50,2,105,274,1498,2,229,69,1655,17,2,940,7,4,0,13,9,3569,24,154,125,19,265,14,2598,55,20,23,159,44,627,584,0,1,1240,364,32,0,382,137,891,111,108,117,130,134,201,239,456,70,52,3,6,2297,568,426,116,1020,94,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-39_S759_R1_72,41832,39250,93.83,80.33,0.67,1902,191,2,527,1053,2134,23,710,320,2277,708,9,2488,15,4,0,8,74,2825,136,363,271,65,1583,53,2665,179,83,45,366,129,1186,1026,13,3,1801,634,0,0,866,369,1838,332,14,329,485,1,598,270,931,562,124,5,17,1312,1189,1510,286,2082,259,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-57_S750_R1_72,32314,30410,94.11,80.33,4.93,1815,117,2,339,661,2059,10,446,127,1962,430,9,2065,8,5,496,0,41,2643,70,131,121,26,2,34,2454,150,38,55,403,89,919,933,8,3,1596,546,38,26,763,285,1418,244,217,449,308,0,429,482,1093,169,107,13,12,33,904,920,196,1288,203,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-U-15_S506_R1_72,28577,27151,95.01,60.66,6.31,1709,49,0,208,432,1939,6,323,123,1860,330,4,1023,11,3,647,16,25,3668,42,88,171,17,107,12,3208,67,27,24,146,58,586,561,0,1,1264,317,34,0,557,154,981,107,81,172,167,0,230,439,681,82,60,8,6,1599,611,730,132,1170,78,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-U-07_S529_R1_72,32227,29863,92.66,81.97,2.04,1316,215,6,414,1039,1931,14,667,161,1278,149,17,1482,9,8,4,26,88,1813,167,209,194,64,4,40,1821,218,83,81,700,161,882,870,14,7,1375,442,42,36,682,426,1225,341,159,635,469,3,560,586,1327,537,127,17,21,944,924,637,284,1609,303,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-41_S689_R1_72,35974,33907,94.25,88.52,0.76,1881,130,1,373,814,2272,13,601,235,1702,82,12,2357,10,6,473,23,31,3028,90,306,286,53,2,40,2676,57,49,46,404,94,960,893,8,6,1837,508,85,23,566,315,1496,285,120,532,353,279,404,511,692,485,127,10,19,1412,1060,831,248,1513,182,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-F-24_S503_R1_72,35800,33819,94.47,77.05,1.82,2489,51,1,360,453,2402,6,418,146,1474,364,4,1289,4,2,435,22,13,4747,47,231,105,27,353,7,3558,100,17,25,279,57,879,904,0,1,1883,458,43,0,580,203,1306,191,1,328,158,2,302,688,358,301,86,8,9,2978,996,218,181,1133,138,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-70_S596_R1_72,30930,24068,77.81,57.38,0.05,2664,97,2,3,621,1638,0,0,0,1879,81,7,0,1,4,0,33,23,1,76,154,354,28,1229,36,3484,125,46,35,312,94,3,68,8,1,2075,0,2,0,905,249,860,305,4,1,0,0,417,436,2,0,85,0,19,2439,1145,0,259,1602,156,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-F-60_S792_R1_72,32165,30235,94.00,81.97,1.15,1473,136,2,435,909,2288,16,629,111,1775,1182,14,0,8,7,382,26,64,2591,130,147,192,49,2,23,2352,173,53,50,379,117,892,804,11,2,1488,463,61,66,641,257,1350,249,260,501,314,257,431,426,907,369,117,13,19,977,947,511,246,1746,195,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-32_S616_R1_72,28187,26597,94.36,78.69,0.10,1806,40,2,249,315,1594,3,267,136,1870,515,2,783,5,4,332,6,11,3972,40,117,87,19,1,18,2808,45,34,31,133,38,609,650,3,1,1420,312,18,17,499,119,924,113,122,230,162,0,178,86,265,356,49,7,8,2504,587,1092,60,811,112,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-04_S601_R1_72,30777,29096,94.54,88.52,0.35,1022,197,3,340,1212,1745,13,708,105,1417,926,23,1302,3,13,256,21,99,1742,211,391,178,93,1033,48,1655,239,57,102,919,173,760,724,16,4,1178,353,0,36,566,387,1092,365,308,551,344,1,253,525,956,245,135,4,20,603,837,627,276,1415,269,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-U-70_S513_R1_72,30145,28809,95.57,75.41,3.41,1853,54,1,271,433,1878,5,385,147,1855,360,2,1054,10,1,786,11,7,3569,37,166,141,15,829,6,2692,67,36,21,161,51,607,699,3,1,1318,369,0,10,689,159,1042,125,118,114,212,170,252,277,394,257,58,6,12,1838,716,895,145,1321,98,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-13_S698_R1_72,31287,29991,95.86,75.41,0.05,1405,97,1,405,799,2034,8,543,103,1363,98,6,2000,8,9,793,3,30,2349,85,279,128,27,945,25,2202,4,40,50,389,99,769,757,3,3,1329,423,0,0,545,221,1186,279,201,445,204,0,418,522,1153,637,94,4,14,971,933,956,8,1379,210,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-U-32_S484_R1_72,31646,27661,87.41,73.77,1.81,2343,69,1,321,455,1368,9,378,224,2243,1,6,0,8,8,500,16,22,4219,52,226,216,17,898,13,1310,110,31,31,199,60,808,852,3,2,1807,500,0,22,843,196,1264,184,66,380,225,228,0,394,420,131,75,3,12,41,924,1059,168,1556,144,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-F-44_S779_R1_72,32437,30931,95.36,81.97,0.61,1237,181,4,503,1252,1900,11,733,210,1601,903,16,1948,13,7,561,35,87,1956,184,188,136,83,1,35,1921,107,76,85,704,174,834,767,6,3,1402,457,0,0,597,344,1237,390,331,608,350,225,482,488,1036,227,150,9,24,799,1070,64,299,1551,329,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_BAT-F-31_S575_R1_72,27656,26380,95.39,75.41,2.24,1661,76,1,291,561,1808,8,360,70,1743,35,6,1106,5,4,765,7,16,2649,63,188,150,20,424,11,2289,71,28,31,236,42,631,661,8,3,1255,395,25,9,537,155,1068,164,132,341,191,2,289,490,425,316,69,6,4,1313,727,803,168,1353,115,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_Bterr04_negative1_S776_R1_72,4625,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_GLO-U-23_S627_R1_72,34139,31523,92.34,81.97,0.78,2464,78,3,312,471,1223,17,491,0,2354,14,6,0,13,3,0,11,26,4996,41,152,260,23,968,31,2925,79,45,30,233,51,662,908,9,1,1535,431,54,15,710,152,1241,152,161,320,284,258,257,363,465,85,71,3,11,3521,722,419,164,1121,108,0
./Bee_Forward_Reads_Genotypes/BCAI_terrestris_TAU-U-37_S736_R1_72,34965,32875,94.02,77.05,7.41,2156,79,1,339,591,2420,6,500,236,2352,799,7,0,10,5,466,14,21,3671,52,246,151,31,1,28,3326,99,35,35,291,63,892,755,3,1,1801,458,63,13,676,233,1436,127,90,431,271,1,339,398,540,310,82,5,15,1730,928,1155,202,1754,135,0
